system:index,CEC,IntraVarMaxTemp,IntraVarPPT,MAP,MAPVariance,MAT,MATMax,MatMaxVar,PPTSeasonality,SIF2015_mean,Sand,WaterTableDepth,constant,mcwd2015,ppt2015_mean,temp2015_mean,Long,Lat
1545,12,0.870714074,96.8674656,3331.415909,205.525646,297.95218,305.1899,0.327729211,0.218905358,-2.031561302,51,-4.1002197,0,0,-0.893148846,1.24710168,-70.29317098,1.122894105
1546,11,0.686845585,102.4875274,3287.376216,252.6064273,298.01025,304.87195,0.294787624,0.214004696,-1.847345945,50,-2.5300975,0,0.40824829,0.299543029,1.544032032,-69.84401334,1.122894105
1547,14,0.791970747,106.1302735,3447.84871,258.9444559,298.1633,305.43994,0.333601017,0.199830136,-1.776994581,51,-2.9967532,0,0.550959077,0.17621762,1.70503768,-69.3948557,1.122894105
1548,13,0.874479828,107.3896372,3558.047146,300.8328027,298.3403,305.6971,0.342706314,0.167525397,-1.923084406,55,-2.891851,0,0.408248297,0.30666346,1.812586726,-68.94569806,1.122894105
1549,14,0.864990897,110.2381508,3641.006045,274.027031,298.4972,305.94427,0.321796842,0.179936347,-2.412923794,51,-2.152948,0,0.614001487,0.055446291,1.792415975,-68.49654041,1.122894105
1550,14,0.824337888,108.1613448,3730.665616,276.8382772,298.5435,306.08603,0.339705522,0.159596024,-2.412923794,53,-1.9317294,0,0,0.043539602,1.74232249,-68.04738277,1.122894105
1551,13,0.745706849,100.6163768,3584.972307,198.0925851,298.60495,306.17654,0.311883434,0.141503552,-1.602851288,56,-1.9766767,0,-2.419826013,0.016169723,1.764219273,-67.59822513,1.122894105
1552,13,0.734042628,99.46428628,3738.121072,310.8224677,298.7975,306.3383,0.289953371,0.118317796,-1.037923851,58,-1.9144782,0,0,-0.795944272,1.439750407,-67.14906749,1.122894105
1553,12,0.742505331,99.59290636,3461.124024,234.6921246,298.76575,306.1778,0.390471744,0.138510819,-2.106597919,59,-2.387316,0,0,-0.562137694,1.165493718,-66.69990985,1.122894105
1554,13,0.996657641,99.08833247,3248.412334,260.7022318,298.9602,306.63092,0.579699677,0.135044107,-1.872949375,55,-3.1565137,0,0,-0.933271231,1.400383916,-66.2507522,1.122894105
1555,13,0.942329188,75.52176776,2463.622152,202.6003585,297.60773,304.8291,0.44014625,0.146808148,-1.915271901,45,-11.587284,0,-1.961256309,-0.980706349,0.964828773,-65.80159456,1.122894105
1556,11,0.969774096,78.92257475,2128.301621,198.8377582,296.3247,303.90692,0.45956674,0.224459825,-1.932029908,42,-12.588564,0,-2.53274715,-1.267188983,0.766762308,-65.35243692,1.122894105
1557,13,1.172779456,89.41590918,2320.959138,272.6237833,296.11298,303.5634,0.41311003,0.235474669,-2.029161767,43,-10.214274,0,-3.525351094,-0.899507272,0.847318577,-64.90327928,1.122894105
1558,11,1.779322858,100.2366217,2338.123773,316.306884,298.04312,305.87393,0.420314258,0.339307293,-2.202268291,44,-5.0309696,0,-3.212979774,-1.083418009,0.734465829,-64.45412164,1.122894105
1559,13,1.699047894,105.2948207,2406.73719,273.0514233,298.43228,306.24344,0.401040049,0.361126375,-2.202268291,45,-5.021278,0,-3.217477763,-1.144086656,0.892312999,-64.00496399,1.122894105
1560,13,1.642409828,90.44929809,2261.931359,256.5349063,298.4313,305.74435,0.386208306,0.307633904,-1.524120526,42,-13.346116,0,-5.608048143,-1.179932563,1.332482126,-63.55580635,1.122894105
1561,12,1.309971451,102.8715696,2379.401647,231.3416449,298.4632,305.4978,0.435625755,0.342008934,-1.694105729,44,-9.079502,0,-8.046693813,-1.123003381,1.321051138,-63.10664871,1.122894105
1562,12,1.280355553,120.3131033,2507.248848,265.6538799,299.20718,306.65594,0.390260528,0.405627514,-3.003842919,48,-3.264816,0,-2.261862563,-1.17271768,1.146480869,-62.65749107,1.122894105
1563,13,1.188662816,126.4132267,2464.202166,343.0272466,299.04257,306.46478,0.417989405,0.427659186,-2.703290666,48,-3.4327025,0,-6.167528353,-1.059395319,1.800362309,-62.20833343,1.122894105
1564,13,1.41156716,123.6914558,2289.656303,292.6115267,299.3259,306.65836,0.506085125,0.452460255,-1.89793623,46,-2.3038123,0,-8.473231735,-1.430103461,2.374360278,-61.75917578,1.122894105
1565,11,1.094562671,131.3480861,2260.570907,368.384844,299.92197,306.66745,0.466283138,0.490620662,-1.669607437,40,-2.851107,0,-8.295597164,-1.35071072,1.956527433,-61.31001814,1.122894105
1566,10,1.129512809,137.3994189,2292.170861,361.4266158,299.37115,306.5428,0.431590118,0.5036658,-1.428783915,46,-6.7294626,0,-9.933989353,-1.611823798,2.172556722,-60.41170286,1.122894105
1567,9,1.333766522,133.194737,2309.309329,285.4791112,299.23615,306.5456,0.453035491,0.482230566,-1.552794843,44,-7.231694,0,-5.91045458,-1.344033281,2.380481504,-59.96254521,1.122894105
1568,11,1.32092655,129.5043867,2299.773473,300.0558473,299.13058,306.40164,0.4974677,0.473677999,-1.552794843,41,-7.832992,0,-6.434140583,-1.305054507,2.36440093,-59.51338757,1.122894105
1569,11,1.039477294,125.6367163,2198.06233,325.4960751,298.14624,305.35593,0.442302054,0.482940385,-1.157254974,35,-10.129116,0,-3.366219696,-1.294689331,2.386798933,-59.06422993,1.122894105
1570,12,1.008441698,116.7868879,2253.955715,381.7409207,297.61017,304.90253,0.458048857,0.389086737,-1.147291179,32,-12.768541,0,-2.792324431,-1.133794743,2.267785707,-58.61507229,1.122894105
1571,12,1.052823066,127.1121767,2250.409101,367.7832933,297.33063,304.64478,0.426600936,0.429560344,-1.023841632,30,-15.603614,0,-2.839943867,-1.184891031,2.237319751,-58.16591465,1.122894105
1572,12,1.361102416,131.9572771,2482.42082,429.8031216,297.88336,305.0905,0.558888937,0.429909584,-1.553078786,32,-19.498608,0,-4.84240363,-1.402067411,1.898583783,-57.716757,1.122894105
1573,11,1.453048997,140.7643554,2556.476236,411.6057749,298.4129,305.76404,0.630532524,0.433218407,-2.237374688,36,-17.049267,0,-3.988243611,-1.569934956,1.906654302,-57.26759936,1.122894105
1574,10,1.650767047,149.1563431,2566.931038,355.1748383,298.79462,306.30835,0.623444615,0.441127649,-1.990922805,38,-11.576923,0,-2.838851535,-1.519928102,1.989978272,-56.81844172,1.122894105
1575,10,1.751928826,136.7238631,2186.117396,317.3104114,298.5858,306.06696,0.438873977,0.450455123,-2.003340994,37,-11.308971,0,-2.78931729,-1.009877791,1.989436418,-56.36928408,1.122894105
1576,12,1.932243089,128.0156759,1892.253821,257.2246798,298.83005,306.00424,0.421859967,0.505087106,-1.909879288,38,-11.157084,0,-1.311793167,-0.605251599,1.618379209,-55.92012644,1.122894105
1577,11,1.842899237,121.8335151,1865.701686,267.8536633,298.53662,306.10294,0.41174772,0.489047606,-2.064914283,37,-9.958395,0,-1.776309425,-0.862025825,1.550024486,-55.47096879,1.122894105
1578,11,1.898974776,119.0671603,1887.103857,208.3323708,298.53427,306.11777,0.426125332,0.484356464,-2.064914283,35,-13.261909,0,-2.285853363,-0.921806369,1.399972584,-55.02181115,1.122894105
1579,12,1.899478789,118.0028823,2040.800409,240.4299503,298.54257,306.2103,0.442754696,0.465262693,-2.43150506,30,-13.653828,0,-2.6237524,-0.860264182,1.195984291,-54.57265351,1.122894105
1580,11,2.066027106,127.694854,2248.019918,200.6131117,298.8359,306.60022,0.479832772,0.467571143,-2.182213689,31,-18.24848,0,-1.06921894,-0.750399398,1.144817282,-54.12349587,1.122894105
1581,11,2.134381709,119.8493717,2123.677435,196.8402838,298.97574,306.87415,0.482928725,0.50456869,-4.289032189,31,-22.329943,0,-0.99682144,-0.776501291,1.1141878,-53.67433823,1.122894105
1582,11,1.903272493,101.6244948,2078.334328,162.7665347,299.236,306.81793,0.498611308,0.42892712,-2.136173206,32,-14.9284115,0,-1.18785197,-0.809769089,1.000015874,-53.22518058,1.122894105
1583,12,2.139377979,104.0302649,2281.986097,108.6677046,299.17242,307.18063,0.520268759,0.402894456,-2.308717025,29,-15.551051,0,-1.166104205,-0.767015079,0.923348801,-52.77602294,1.122894105
1584,12,2.117255736,109.3432482,2456.514178,121.0362214,299.64694,307.78925,0.461429117,0.36881453,-1.245556915,26,-11.263311,0,-1.989950982,-0.732467376,1.031917598,-52.3268653,1.122894105
1585,12,2.086859188,131.3342268,2673.742638,173.3114515,299.516,307.5793,0.492667413,0.431420539,-2.200704438,24,-12.560173,0,-2.190068854,-0.809268743,1.083380514,-51.87770766,1.122894105
1586,11,1.871216522,147.4233248,2617.252349,197.9990991,299.3295,307.17407,0.48540638,0.510697912,-2.703096429,32,-8.809793,0,-2.05495319,-0.767044737,0.985270427,-51.42855002,1.122894105
1587,18,1.850891682,161.3899871,2328.996104,258.8404936,300.10965,307.00378,0.483626119,0.626620576,-3.989692339,26,-1.1533871,0,-1.571366026,-0.533367171,0.967732279,-50.53023473,1.122894105
1588,29,1.212195346,75.47237156,2681.386377,242.9234367,289.0973,296.98367,0.418710477,0.207200248,-1.285216521,35,-18.958641,0,0,-1.556306328,-1.005003739,-76.13222033,1.572051747
1589,12,1.715046494,118.23045,2709.45236,227.0074388,298.3787,306.0005,0.326321248,0.355957173,-1.393665575,46,-3.3122323,0,1.130270882,0.476247267,-0.160831946,-73.88643212,1.572051747
1590,12,1.449516609,123.8864326,2920.333855,297.4944429,297.9881,305.46033,0.292206263,0.341334412,-2.273323914,47,-3.2923706,0,0.84017896,0.299451521,-0.074288719,-73.43727448,1.572051747
1591,11,1.33456722,117.6014716,2897.062626,280.6015418,297.81186,305.16772,0.356734536,0.342990504,-1.759139529,49,-4.7463565,0,0.746984547,-0.495638601,0.179010668,-72.98811683,1.572051747
1592,10,1.301539671,117.8561955,2912.755366,284.5166573,297.84918,305.17325,0.339169588,0.338862459,-1.759139529,51,-2.6045215,0,0.627643054,-0.652606361,0.278270659,-72.53895919,1.572051747
1593,11,1.197284113,120.060719,3052.047232,223.4581667,297.89203,305.09827,0.357936461,0.30831736,-2.08529103,49,-2.927445,0,0.632417686,-0.498693997,0.459032602,-72.08980155,1.572051747
1594,10,1.044497662,115.1599459,3150.132355,214.5484852,297.72757,304.8867,0.336716899,0.269974384,-1.607047747,45,-3.0939975,0,0.604569084,-0.177141389,0.647000044,-71.64064391,1.572051747
1595,11,0.936954093,122.4010561,3228.77915,220.4080863,297.64432,304.70743,0.346522409,0.275642926,-2.027442186,46,-3.9923036,0,0.616052414,-0.66866557,1.108335347,-71.19148627,1.572051747
1596,12,0.882821452,106.2849364,3189.700035,218.6865905,297.92548,305.115,0.327919584,0.270041653,-3.068913887,46,-1.8732741,0,0,-0.529514659,1.287928945,-70.74232862,1.572051747
1597,11,0.877574389,105.5585338,3247.202809,208.6031577,297.89114,305.15805,0.349084141,0.268337335,-1.766260081,51,-2.7101884,0,0,-0.663086463,1.366014738,-70.29317098,1.572051747
1598,10,0.790996639,108.9460818,3453.902959,209.0681966,297.8991,305.25342,0.323153054,0.23086448,-3.332052796,50,-4.235055,0,0.439067109,-0.403611001,1.522756888,-69.84401334,1.572051747
1599,11,0.782125275,105.8915799,3449.328756,328.6278893,298.07114,305.48724,0.263108976,0.198549639,-2.933972761,44,-3.4472883,0,0.408248283,0.460447685,1.735170215,-69.3948557,1.572051747
1600,12,0.793207871,107.4140477,3328.690321,325.708005,298.22766,305.64685,0.281000099,0.22614457,-1.933336234,49,-2.3305893,0,0.716007325,0.227328523,1.58367228,-68.94569806,1.572051747
1601,14,0.826878976,108.0344796,3492.932095,235.8804697,298.38773,305.75977,0.312743845,0.214778795,-3.08586691,52,-2.5130968,0,0.408248279,0.245994404,1.623351677,-68.49654041,1.572051747
1602,13,0.814421023,120.9138758,3693.916889,203.8745947,298.34714,305.75177,0.284886633,0.230104811,-3.08586691,51,-3.0204911,0,0.620158423,-0.173209934,1.661136569,-68.04738277,1.572051747
1603,14,0.786918741,122.2300416,3768.655918,210.5371507,298.48703,305.99222,0.282601238,0.212299899,-3.6988411,59,-2.6931138,0,0.60612547,-0.44136585,1.547767828,-67.59822513,1.572051747
1604,13,0.75059887,125.3101391,3878.346227,293.3605778,298.69675,306.19595,0.311145001,0.183602501,-2.506651054,61,-1.5358945,0,0.422657973,-0.593424828,1.254423791,-67.14906749,1.572051747
1605,11,0.675253031,120.6384973,3702.955118,281.0156136,298.91714,306.06918,0.370153126,0.171540693,-2.768345359,60,-2.4945726,0,0,-0.870500504,1.030655326,-66.69990985,1.572051747
1606,11,0.767496461,114.5063668,3565.62976,259.5607447,298.7977,306.32578,0.380392822,0.177953007,-2.57745147,54,-2.662149,0,0,-0.935043136,0.954877595,-66.2507522,1.572051747
1607,12,0.965771112,95.37526519,2928.591351,223.7445499,298.68634,306.3635,0.458836791,0.184354567,-2.373622582,46,-7.9772563,0,0.556660018,-0.946505601,0.89000834,-65.80159456,1.572051747
1608,12,0.999062442,78.20050974,2067.277264,281.4939247,296.9634,304.32126,0.535185098,0.273681423,-1.343012201,40,-14.090868,0,-1.877638132,-0.797554479,0.817868817,-65.35243692,1.572051747
1609,11,1.122293059,71.89899749,1785.715371,273.6934011,297.03796,304.7906,0.483730853,0.273246041,-2.572108639,42,-12.325754,0,-2.944412666,-0.919122346,0.634575214,-64.90327928,1.572051747
1610,10,1.311746236,76.07319233,1631.276963,270.6480801,296.63516,303.9327,0.467218846,0.366842708,-2.245829524,45,-12.705158,0,-3.561337531,-1.229073321,1.072417549,-64.45412164,1.572051747
1611,11,1.427371281,90.88067326,1808.830271,268.4746011,296.79898,303.99933,0.443358765,0.413715614,-2.245829524,45,-11.9261875,0,-4.03576365,-1.245578512,1.131377936,-64.00496399,1.572051747
1612,12,1.865464824,96.7627677,1969.52108,280.2272187,298.69974,306.3413,0.358297731,0.39249148,-0.929609152,48,-6.3355536,0,-4.752362718,-1.244300717,1.280755239,-63.55580635,1.572051747
1613,11,1.667173247,108.4395073,2064.018123,292.1900871,299.18378,306.8029,0.41239008,0.414366203,-1.735657021,43,-6.8236923,0,-1.729396312,-0.961041039,1.400684532,-63.10664871,1.572051747
1614,12,1.508357807,109.3369896,2219.382459,265.0041154,299.12976,306.53934,0.465674341,0.385892017,-2.87924142,43,-9.82337,0,-1.742350749,-1.145869745,1.518160438,-62.65749107,1.572051747
1615,12,1.300533625,117.6212115,2146.761062,300.1544072,298.63898,305.83716,0.518906956,0.456807133,-2.376887888,42,-7.1708946,0,-7.017010101,-1.285269125,1.754785168,-62.20833343,1.572051747
1616,14,1.102935938,124.6135864,2092.012754,293.6854559,297.8157,304.70554,0.442433994,0.506222775,-3.588742826,42,-10.789445,0,-9.030827132,-1.453113735,1.412407702,-61.75917578,1.572051747
1617,12,1.354477959,133.7234737,2054.627914,345.8775992,299.54523,306.61383,0.610106916,0.558343785,-5.065261452,52,-2.7781348,0,-11.36874664,-1.23727491,1.947781319,-61.31001814,1.572051747
1618,10,1.23808286,138.0035964,2108.411938,351.2229356,299.49777,306.67056,0.484620094,0.554139793,-1.192799923,54,-8.25785,0,-6.611475518,-1.539630454,1.882787376,-60.41170286,1.572051747
1619,10,1.18892325,131.7588466,2034.685086,304.6818526,298.9733,306.05893,0.432513378,0.566754518,-1.608916104,54,-9.917325,0,-3.070921234,-1.207190313,1.709627073,-59.96254521,1.572051747
1620,11,1.111415625,133.8002246,2106.491033,324.6657507,298.6632,305.74292,0.437774646,0.558229712,-1.608916104,51,-11.614996,0,-3.245386275,-1.158850932,1.719925145,-59.51338757,1.572051747
1621,11,1.073499651,132.8566169,2155.9665,310.6343288,298.31244,305.52557,0.43862208,0.516608616,-1.984450269,48,-12.418419,0,-2.187875064,-0.915931766,1.814263523,-59.06422993,1.572051747
1622,11,1.166368044,131.5260286,2299.493636,323.9597013,298.53638,305.8847,0.445283186,0.45580222,-1.338319923,43,-13.549678,0,-2.847148871,-0.933237347,1.85959884,-58.61507229,1.572051747
1623,12,1.239808763,143.3322605,2590.922589,406.9424516,298.14587,305.31433,0.434734179,0.431760166,-1.929610316,36,-18.421165,0,-3.771448535,-1.01156778,1.668063645,-58.16591465,1.572051747
1624,12,1.263049134,144.411528,2657.796791,427.4664554,298.54422,305.85052,0.484103995,0.409747614,-2.11395444,31,-13.060085,0,-4.130475643,-1.37295067,1.71432817,-57.716757,1.572051747
1625,11,1.298716775,145.231976,2658.693059,460.0333038,298.43454,305.71118,0.509409693,0.429573172,-2.487750144,36,-11.858458,0,-3.931934821,-1.444962006,1.776080636,-57.26759936,1.572051747
1626,11,1.571774257,146.7649155,2629.235984,356.8450199,298.68222,306.11374,0.590660624,0.402337818,-2.186442858,36,-11.159161,0,-2.497555707,-1.036106209,1.857102757,-56.81844172,1.572051747
1627,11,1.722476014,141.1241389,2359.1268,301.1429684,298.36566,305.79358,0.44312376,0.430853712,-3.090046878,33,-11.269056,0,-2.624590186,-0.974113228,1.831697889,-56.36928408,1.572051747
1628,10,1.843990409,110.9014979,1815.236601,296.0444242,298.57797,305.98248,0.370712779,0.467460354,-1.408398214,40,-6.8995347,0,-1.467935213,-0.818339246,1.460659869,-55.47096879,1.572051747
1629,10,1.815386913,117.0175257,1925.585015,271.8346403,298.51443,306.01968,0.361691307,0.495319069,-1.408398214,41,-9.596031,0,-1.275644962,-0.8836853,1.45536275,-55.02181115,1.572051747
1630,10,1.956477318,127.0344756,2236.899759,237.0236367,298.70776,306.36484,0.389610621,0.460557375,-1.872317248,37,-14.608385,0,-1.588798166,-1.022736713,1.163160273,-54.57265351,1.572051747
1631,11,2.065827556,125.1751027,2288.319184,280.75632,299.05377,306.86566,0.422534055,0.463442664,-2.048242548,31,-10.4396715,0,-1.052479329,-0.799940943,1.152344038,-54.12349587,1.572051747
1632,11,2.13488947,114.1897536,2093.513049,230.2949954,299.20056,307.05252,0.532660652,0.458891886,-4.12488387,33,-7.8014245,0,-0.882710887,-0.697565642,1.019246397,-53.67433823,1.572051747
1633,11,2.120850358,109.8500848,2140.195418,186.3493592,298.92142,306.78458,0.536487094,0.40434303,-2.252994153,29,-12.661121,0,-0.157149487,0.093726782,0.925927847,-53.22518058,1.572051747
1634,12,2.151239558,105.1888081,2293.948588,153.8287492,299.11795,307.06827,0.540654512,0.382310016,-2.653076838,32,-11.148532,0,-0.571250702,-0.170777213,0.947840073,-52.77602294,1.572051747
1635,12,2.139536007,116.4064089,2402.791388,170.0947687,299.4373,307.47375,0.519860629,0.408936956,-3.598443297,32,-7.4505854,0,-1.190952834,-0.469085832,1.003533518,-52.3268653,1.572051747
1636,13,2.106003649,135.6080661,2616.906664,297.8239548,299.40134,307.32547,0.52172927,0.47262045,-3.762008533,34,-7.227912,0,-1.608676411,-0.831551744,0.93245494,-51.87770766,1.572051747
1637,12,1.973916688,160.1572315,2747.425005,220.4091382,299.07306,306.58606,0.565512527,0.551922451,-2.669285182,32,-5.3894224,0,-1.772144783,-0.560093336,0.89311708,-51.42855002,1.572051747
1638,13,1.738686599,176.6080841,2676.758158,289.6142631,299.5541,306.48526,0.51716448,0.620554458,-5.838981415,35,-2.7075498,0,-1.099273202,-0.363920187,1.006677766,-50.97939237,1.572051747
1639,19,1.60257631,182.4281629,2725.066359,342.236815,299.8241,306.3903,0.490771971,0.633602925,-5.838981415,30,-0.7388574,0,-1.122878357,-0.240364887,0.962528499,-50.53023473,1.572051747
1640,19,1.16599359,167.8845521,2232.534256,368.5779089,299.9235,304.51813,0.313891198,0.672796834,-2.502043703,28,-1.0625668,0,-1.840925872,-0.316795916,0.578619961,-50.08107709,1.572051747
1641,22,1.20693344,95.35625764,2457.531838,339.1224458,291.84637,299.09592,0.313393729,0.297399893,-2.66761853,35,-17.85605,0,-12.26162455,-1.549880395,1.392079239,-75.23390505,2.021209389
1642,14,1.692808275,122.6474432,2816.269087,257.7417001,298.30792,305.65405,0.275685625,0.35099555,-1.147178097,45,-3.65335,0,0.701126376,-0.044373396,0.203251801,-73.43727448,2.021209389
1643,12,1.404974909,125.4767323,2875.273664,212.6452476,298.17834,305.02747,0.258219795,0.346191518,-2.783911273,45,-3.7209504,0,0.408248287,-0.764900188,0.18743153,-72.98811683,2.021209389
1644,11,1.282788026,119.6583934,2848.758295,204.9385266,298.14587,305.36536,0.37280689,0.325223906,-1.404893315,48,-3.8728726,0,0.540799533,-0.635582667,0.399027185,-72.08980155,2.021209389
1645,12,1.216185105,126.0130398,2974.663897,273.6465799,298.00247,305.18948,0.399989531,0.336177176,-3.070457681,51,-2.6966083,0,0.408248295,-0.375757246,0.558754874,-71.64064391,2.021209389
1646,11,1.057043395,121.1446797,3148.048802,373.3441844,297.85376,304.92468,0.409389913,0.289847714,-2.697513159,50,-5.294544,0,0.459020863,-0.394011779,0.955365048,-71.19148627,2.021209389
1647,11,0.922977374,111.6535676,3097.540505,237.7903431,297.9247,304.9676,0.332458247,0.279043094,-3.433918368,52,-2.8890235,0,0,-0.661527626,1.269147309,-70.74232862,2.021209389
1648,9,0.86157787,113.7586493,3192.584688,230.2231366,298.00354,305.1623,0.326367886,0.275130586,-1.779756415,52,-3.4862394,0,0,-0.415848422,1.364928622,-70.29317098,2.021209389
1649,10,0.830513941,116.1353568,3259.495407,245.7156475,298.09726,305.19833,0.29922253,0.282594566,-1.812720698,51,-4.3512034,0,0,-0.155131614,1.592855141,-69.84401334,2.021209389
1650,10,0.759872378,119.0772931,3371.109659,207.7526981,298.07794,305.32178,0.274830916,0.260412304,-2.53322308,53,-3.5157862,0,0.408248277,-0.468884918,1.578632317,-69.3948557,2.021209389
1651,12,0.813819901,119.3571082,3355.353242,180.3749467,298.11145,305.4971,0.264903947,0.254333315,-1.025184678,49,-3.7004097,0,0.650693084,-0.405737327,1.486755355,-68.94569806,2.021209389
1652,12,0.812212504,115.920088,3450.536298,192.1210623,298.33878,305.7953,0.276204777,0.245340801,-2.749862075,61,-2.6961613,0,0.613651453,-0.451759751,1.403119228,-68.49654041,2.021209389
1653,13,0.797092331,122.6236905,3573.955752,131.6000879,298.3703,305.79593,0.262721466,0.250402409,-2.749862075,59,-6.158813,0,0.612139332,-0.120166953,1.416312593,-68.04738277,2.021209389
1654,11,0.807505916,121.295264,3860.117038,158.4741077,298.49597,305.86493,0.255694875,0.252288572,-4.369678134,61,-2.6924193,0,0,-0.698527627,1.408376503,-67.59822513,2.021209389
1655,9,0.682072863,131.273612,3903.604326,302.4590076,298.7982,305.64285,0.257344791,0.234450369,-2.688676396,61,-3.1038792,0,0.55237246,-0.703657343,1.273864527,-67.14906749,2.021209389
1656,10,0.730436162,121.8911766,3683.753848,293.8007139,298.8966,306.28934,0.300315783,0.237181182,-2.438487582,58,-2.354464,0,0,-0.6383129,1.10372434,-66.69990985,2.021209389
1657,11,0.735449264,120.5837513,3569.353976,294.0217236,298.93094,306.22736,0.325213089,0.253930397,-3.76448495,47,-2.0502188,0,0.408248304,-0.969619515,1.007997523,-66.2507522,2.021209389
1658,11,0.936603085,117.6378311,3249.073656,266.5884028,298.98038,306.4317,0.400932492,0.257540774,-2.743896148,53,-2.6085896,0,-1.166279574,-1.324814002,0.820029657,-65.80159456,2.021209389
1659,10,1.00602713,90.33249894,2405.537975,263.0367168,298.2889,305.6534,0.450170367,0.271947313,-2.296016307,40,-8.986935,0,-1.558378829,-0.765647942,0.756385155,-65.35243692,2.021209389
1660,10,1.120197078,89.08029266,2320.210196,281.3257077,298.26785,305.80038,0.471552768,0.293321675,-3.335653412,42,-13.394438,0,-1.01716637,-0.621903526,0.705327865,-64.90327928,2.021209389
1661,11,1.3565934,80.43837184,1860.361518,246.9505832,297.73297,305.49014,0.539162215,0.309673308,-2.477818677,36,-16.23078,0,-2.971960546,-0.858186349,1.120572228,-64.45412164,2.021209389
1662,11,1.472184848,80.25358518,1764.116326,252.5361518,297.00638,304.9892,0.506042373,0.331015944,-2.477818677,36,-17.269615,0,-2.780160101,-1.123535253,1.258653811,-64.00496399,2.021209389
1663,10,1.194921678,80.02451133,1703.004179,265.6832735,295.85037,303.08554,0.336779636,0.371585156,-1.341914427,37,-14.897914,0,-4.813592808,-1.486332119,1.13146893,-63.55580635,2.021209389
1664,11,1.233967424,98.75275995,1928.753681,292.1742288,296.77853,303.6885,0.366685174,0.430253262,-2.364969984,37,-14.662825,0,-4.382067679,-1.424812777,1.68954221,-63.10664871,2.021209389
1665,11,1.291515265,111.0580414,2003.672519,222.396623,298.3764,305.5713,0.513120891,0.468798874,-3.461449012,38,-11.083951,0,-10.02091043,-1.419607776,1.806553749,-62.65749107,2.021209389
1666,12,1.446761366,127.3416216,2131.615368,297.3354909,299.02322,306.09177,0.588880961,0.509129763,-2.529277811,46,-7.205071,0,-7.792265022,-1.339391718,1.950804502,-62.20833343,2.021209389
1667,13,1.44206173,126.5064756,2122.286564,334.4694775,299.22363,306.28745,0.541767496,0.51317578,-2.025814875,46,-14.322748,0,-7.208055226,-1.29780869,1.931194597,-61.75917578,2.021209389
1668,10,1.194256958,136.3964371,1937.348941,396.6048251,299.3445,306.09622,0.432526761,0.614725888,-2.896482787,56,-10.145969,0,-3.598982904,-1.400309084,1.751015016,-60.41170286,2.021209389
1669,10,1.312504736,138.6134106,1890.510978,353.995948,299.53577,306.38644,0.44440384,0.640872861,-3.31327492,54,-6.3370996,0,-2.723499981,-1.168405398,1.401202362,-59.51338757,2.021209389
1670,10,1.086037803,140.6102656,2052.837806,343.4609254,298.84735,305.9188,0.450511042,0.594360291,-3.363077399,50,-6.3619866,0,-2.646230782,-0.996178374,1.400377409,-59.06422993,2.021209389
1671,9,1.174564859,142.8539166,2312.551724,357.9977835,298.54248,305.7141,0.439576034,0.498110415,-2.353318945,48,-10.472624,0,-4.744546216,-1.028429288,1.522801366,-58.61507229,2.021209389
1672,10,1.151698316,148.0303883,2608.102058,419.9792108,298.6027,305.4022,0.445142173,0.446996965,-1.670705945,39,-10.376972,0,-5.283542743,-1.304659395,1.407657788,-58.16591465,2.021209389
1673,14,1.37802325,140.5550011,2670.839493,403.6630613,298.7117,305.9587,0.540260008,0.401375203,-2.765809043,36,-11.322326,0,-4.192158903,-1.383141579,1.442955729,-57.716757,2.021209389
1674,12,1.447274022,144.563105,2725.494157,332.0954238,298.72855,306.0037,0.572053976,0.398606709,-3.482502535,34,-13.832215,0,-3.720448095,-1.166927867,1.472299052,-57.26759936,2.021209389
1675,10,1.630410942,131.497697,2600.865658,226.1211575,298.7618,306.1007,0.584753043,0.353329665,-2.743806903,34,-12.104391,0,-1.21938276,-0.858559617,1.446825687,-56.81844172,2.021209389
1676,11,1.76806782,126.5122681,2357.144962,226.1168303,298.63815,306.15445,0.502514038,0.385014613,-3.036631288,33,-11.751199,0,-2.149828092,-0.877392191,1.581804818,-56.36928408,2.021209389
1677,12,1.773800123,116.2119197,1953.864581,230.7866956,297.8536,305.21463,0.428645494,0.436213628,-3.163608823,27,-13.443615,0,-2.107347862,-0.968378961,1.408240769,-55.47096879,2.021209389
1678,10,1.769523778,109.8932237,1939.975557,268.4755234,298.02634,305.41895,0.387704218,0.442459719,-3.163608823,36,-8.68738,0,-1.731650288,-1.006262224,1.352992408,-55.02181115,2.021209389
1679,10,1.811670368,120.6750184,2239.521574,263.1176878,298.29633,305.74496,0.39230977,0.436874888,-3.878769934,36,-15.058585,0,-1.241686716,-0.735315499,1.213387696,-54.57265351,2.021209389
1680,10,1.985326125,125.267461,2317.219161,309.5181166,298.96875,306.7042,0.455351375,0.45411215,-1.814204567,32,-12.426121,0,-1.248359939,-0.754460515,1.159538554,-54.12349587,2.021209389
1681,11,2.091898272,112.648692,2125.908923,197.1142542,299.04004,306.7899,0.540537789,0.440936015,-2.463368029,31,-10.490006,0,-0.885428362,-0.356648676,1.00527436,-53.67433823,2.021209389
1682,12,2.075917463,107.8390127,2279.966032,199.5630592,299.02786,306.81143,0.557752792,0.402944978,-4.286722016,31,-11.234569,0,-1.494972659,-0.113666195,0.985712507,-53.22518058,2.021209389
